status,Domain name,name,redirect,dotgov,https,responseTime,title,description,keywords,robots,viewport,canonical,ogLocale,ogSiteName,ogType,ogTitle,ogDescription,ogUrl,ogImage,ogImageWidth,ogImageHeight,ogImageAlt,twitterSite,twitterCard,twitterTitle,twitterDescription,twitterImage,history,Domain type,Agency,Organization name,City,State,Security contact email
200,ise.gov,Director Of National Intelligence,https://www.dni.gov/index.php/,1.0,1.0,964.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Director of National Intelligence,"Office of the Program Manager, Information Sharing Environment, Office of the DNI",Washington ,DC,(blank)
200,intelligence.gov,Director Of National Intelligence,https://www.intelligence.gov/,1.0,1.0,971.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank)
500,osis.gov,Director Of National Intelligence,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,(blank)
200,odni.gov,Director Of National Intelligence,https://www.odni.gov/,1.0,1.0,758.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank)
200,ncsc.gov,Director Of National Intelligence,https://www.dni.gov/index.php/ncsc-home,1.0,1.0,850.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Director of National Intelligence,National Counterintelligence and Security Center,Bethesda,MD,(blank)
200,nctc.gov,Director Of National Intelligence,https://www.dni.gov/index.php/nctc-home,1.0,1.0,1122.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Director of National Intelligence,National Counterterrorism Center,Washington,DC,justin.l.smith@odni.gov
500,bep.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Bureau of Engraving and Printing,Washington,DC,domainsecurity@treasury.gov
500,bfem.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov
500,ugov.gov,Director Of National Intelligence,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov
500,complaintreferralexpress.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Comptroller of the Currency,Washington,DC,domainsecurity@treasury.gov
500,cbi-epa.gov,Environmental Protection Agency,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,epa-ciso@epa.gov
200,eac.gov,Election Assistance Commission,https://www.eac.gov/,1.0,1.0,1885.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov
200,airnow.gov,Environmental Protection Agency,https://airnow.gov/,1.0,1.0,834.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,[],Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Durham,NC,EPA-CISO@epa.gov
200,helpamericavote.gov,Election Assistance Commission,https://www.eac.gov/help-america-vote,1.0,1.0,2186.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov
200,energystar.gov,Environmental Protection Agency,https://www.energystar.gov/,1.0,1.0,1466.0,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,[],Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,infosec@epa.gov
200,votebymail.gov,Election Assistance Commission,https://www.eac.gov/election-officials/voting-by-mail-absentee-voting,1.0,1.0,2575.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Election Assistance Commission,Election Assistance Commission,Washington DC,DC,dkaristai@eac.gov
200,epa.gov,Environmental Protection Agency,https://www.epa.gov/,1.0,1.0,1610.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"[{'time': 1706835075512, 'status': 200, 'title': True, 'description': True, 'keywords': False, 'robots': False, 'viewport': True, 'canonical': True, 'ogLocale': False, 'ogSiteName': True, 'ogType': True, 'ogTitle': True, 'ogDescription': True, 'ogUrl': True, 'ogImage': True, 'ogImageWidth': True, 'ogImageHeight': True, 'ogImageAlt': True, 'twitterSite': False, 'twitterCard': True, 'twitterTitle': True, 'twitterDescription': True, 'twitterImage': True}]",Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Research Triangle Park,NC,infosec@epa.gov
200,greengov.gov,Environmental Protection Agency,https://greengov.gov/,1.0,1.0,700.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Environmental Protection Agency,Office of Federal Sustainability,Washington,DC,EPA-CISO@epa.gov
500,eyenote.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Bureau of Engraving and Printing,Washington,DC,domainsecurity@treasury.gov
200,epaoig.gov,Environmental Protection Agency,https://www.epaoig.gov/,1.0,1.0,2085.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Environmental Protection Agency,EPA OIG,Washington,DC,OIG-OIT-IT-Security@epa.gov
200,frtr.gov,Environmental Protection Agency,https://www.frtr.gov/,1.0,1.0,1092.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Environmental Protection Agency,Federal Remediation Roundtable,Omaha,NE,EPA-CISO@epa.gov
200,fedcenter.gov,Environmental Protection Agency,https://www.fedcenter.gov/index.cfm?,1.0,1.0,1130.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,EPA-CISO@epa.gov
200,ai.gov,Executive Office Of The President,https://ai.gov/,1.0,1.0,524.0,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,relocatefeds.gov,Environmental Protection Agency,https://www.epa.gov/relocatefeds,1.0,1.0,923.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"[{'time': 1706835078371, 'status': 200, 'title': True, 'description': True, 'keywords': False, 'robots': False, 'viewport': True, 'canonical': True, 'ogLocale': False, 'ogSiteName': True, 'ogType': True, 'ogTitle': True, 'ogDescription': True, 'ogUrl': True, 'ogImage': True, 'ogImageWidth': True, 'ogImageHeight': True, 'ogImageAlt': True, 'twitterSite': False, 'twitterCard': True, 'twitterTitle': True, 'twitterDescription': True, 'twitterImage': True}]",Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Cincinnati,OH,epa-ciso@epa.gov
200,eeoc.gov,Equal Employment Opportunity Commission,https://www.eeoc.gov/,1.0,1.0,1060.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Equal Employment Opportunity Commission,Equal Employment Opportunity Commission,Washington,DC,vdp.disclosure@eeoc.gov
200,urbanwaters.gov,Environmental Protection Agency,https://www.epa.gov/urbanwaterspartners,1.0,1.0,1025.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"[{'time': 1706835078209, 'status': 200, 'title': True, 'description': True, 'keywords': False, 'robots': False, 'viewport': True, 'canonical': True, 'ogLocale': False, 'ogSiteName': True, 'ogType': True, 'ogTitle': True, 'ogDescription': True, 'ogUrl': True, 'ogImage': True, 'ogImageWidth': True, 'ogImageHeight': True, 'ogImageAlt': True, 'twitterSite': False, 'twitterCard': True, 'twitterTitle': True, 'twitterDescription': True, 'twitterImage': True}]",Federal - Executive,Environmental Protection Agency,Environmental Protection Agency,Washington,DC,EPA-CISO@epa.gov
200,sustainability.gov,Environmental Protection Agency,https://www.sustainability.gov/,1.0,1.0,1212.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Environmental Protection Agency,Office of Federal Sustainability,Washington,DC,EPA-CISO@epa.gov
200,buildbackbetter.gov,Executive Office Of The President,https://www.whitehouse.gov/,1.0,1.0,617.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,"Washington,",DC,gsa-vulnerability-reports@gsa.gov
500,childtaxcredit.gov,Executive Office Of The President,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank)
200,cleanenergy.gov,Executive Office Of The President,https://www.whitehouse.gov/cleanenergy/?utm_source=cleanenergy.gov,1.0,1.0,870.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,budget.gov,Executive Office Of The President,https://www.whitehouse.gov/omb/?utm_source=budget.gov,1.0,1.0,954.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Management and Budget,Washington,DC,dl.eop.cloudadmin@eop.gov
200,build.gov,Executive Office Of The President,https://www.whitehouse.gov/build/?utm_source=build.gov,1.0,1.0,983.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,dl.eop.cloudadmin@eop.gov
500,environmentaljustice.gov,Executive Office Of The President,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Executive Office of the President,White House Council on Environmental Quality (CEQ),Washington,DC,environmentaljustice_security@ceq.eop.gov
500,ej.gov,Executive Office Of The President,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Executive Office of the President,White House Council on Environmental Quality (CEQ),Washington,DC,environmentaljustice_security@ceq.eop.gov
200,earmarks.gov,Executive Office Of The President,https://www.whitehouse.gov/omb/,1.0,1.0,591.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Management and Budget,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov
200,eop.gov,Executive Office Of The President,https://www.whitehouse.gov/,1.0,1.0,708.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,dl.eop.cloudadmin@eop.gov
200,crisisnextdoor.gov,Executive Office Of The President,https://www.cdc.gov/opioids/,1.0,1.0,1179.0,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,invest.gov,Executive Office Of The President,https://www.whitehouse.gov/invest/?utm_source=invest.gov,1.0,1.0,580.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov
200,investinamerica.gov,Executive Office Of The President,https://www.whitehouse.gov/invest/?utm_source=investinamerica.gov,1.0,1.0,692.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov
200,investinginamerica.gov,Executive Office Of The President,https://www.whitehouse.gov/invest/?utm_source=investinginamerica.gov,1.0,1.0,745.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov
200,invertir.gov,Executive Office Of The President,https://www.whitehouse.gov/es/invertir/?utm_source=invertir.gov,1.0,1.0,857.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,White House Office,Washington,DC,dl.eop.cloudadmin@eop.gov
200,max.gov,Executive Office Of The President,https://portal.max.gov/portal/home,1.0,1.0,938.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Management and Budget,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov
200,omb.gov,Executive Office Of The President,https://www.whitehouse.gov/omb/?utm_source=omb.gov,1.0,1.0,692.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Management and Budget,Washington,DC,DL.OMB.NetSecurity@omb.eop.gov
200,ostp.gov,Executive Office Of The President,https://www.whitehouse.gov/ostp/,1.0,1.0,769.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Science and Technology Policy - White House,Washington,DC,dl.eop.cloudadmin@eop.gov
200,ondcp.gov,Executive Office Of The President,https://www.whitehouse.gov/ondcp/?utm_source=ondcp.gov,1.0,1.0,847.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of National Drug Control Policy,Washington,DC,dl.eop.cloudadmin@eop.gov
200,nano.gov,Executive Office Of The President,https://www.nano.gov/,1.0,1.0,723.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Executive Office of the President,National Nanotechnology Coordination Office,Arlington,VA,security@nnco.nano.gov
500,pci.gov,Executive Office Of The President,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Executive Office of the President,Presidential Community of Interest,Washington,DC,dl.eop.cloudadmin@eop.gov
500,pitc.gov,Executive Office Of The President,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
500,pitctestdomain.gov,Executive Office Of The President,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,nepa.gov,Executive Office Of The President,https://ceq.doe.gov/,1.0,1.0,1162.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Executive Office of the President,Council on Environmental Quality,Washington,DC,dl.eop.cloudadmin@eop.gov
500,moneyfactory.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Bureau of Engraving and Printing,Washington,DC,domainsecurity@treasury.gov
200,publicserviceloanforgiveness.gov,Executive Office Of The President,https://www.whitehouse.gov/publicserviceloanforgiveness/?utm_source=publicserviceloanforgiveness.gov,1.0,1.0,803.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,pslf.gov,Executive Office Of The President,https://www.whitehouse.gov/publicserviceloanforgiveness/?utm_source=pslf.gov,1.0,1.0,809.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
500,mytreasury.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Department of the Treasury,Washington,DC,domainsecurity@treasury.gov
200,reproaccess.gov,Executive Office Of The President,https://reproductiverights.gov/,1.0,1.0,684.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DE,dl.eop.cloudadmin@eop.gov
200,reprorights.gov,Executive Office Of The President,https://reproductiverights.gov/,1.0,1.0,701.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,(blank)
200,quantum.gov,Executive Office Of The President,https://www.quantum.gov/,1.0,1.0,441.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,[],Federal - Executive,Executive Office of the President,National Quantum Coordination Office (NQCO),Washington,DC,ramia@nitrd.gov
200,reproductiverights.gov,Executive Office Of The President,https://reproductiverights.gov/,1.0,1.0,757.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,reproductiveaccess.gov,Executive Office Of The President,https://reproductiverights.gov/,1.0,1.0,768.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,unitedwestand.gov,Executive Office Of The President,https://unitedwestand.gov/,1.0,1.0,325.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Executive Office of the President,Domestic Policy Council,Washington,DC,dl.eop.cloudadmin@eop.gov
200,wh.gov,Executive Office Of The President,https://www.whitehouse.gov/,1.0,1.0,468.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Office of Administration,Washington,DC,dl.eop.cloudadmin@eop.gov
200,ustr.gov,Executive Office Of The President,https://ustr.gov/,1.0,1.0,628.0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,[],Federal - Executive,Executive Office of the President,United States Trade Representative,Washington,DC,(blank)
200,usds.gov,Executive Office Of The President,https://www.usds.gov/,1.0,1.0,644.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,[],Federal - Executive,Executive Office of the President,United States Digital Service,Washington,DC,security@usds.gov
200,usdigitalservice.gov,Executive Office Of The President,https://www.usds.gov/,1.0,1.0,937.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,[],Federal - Executive,Executive Office of the President,United States Digital Service,Washington,DC,security@usds.gov
200,whitehouse.gov,Executive Office Of The President,https://www.whitehouse.gov/,1.0,1.0,343.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,White House,Washington,DC,dl.eop.cloudadmin@eop.gov
500,qatesttwai.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Financial Management Service (NESB Branch),Hyattsville,MD,domainsecurity@treasury.gov
200,whitehousedrugpolicy.gov,Executive Office Of The President,https://www.whitehouse.gov/ondcp/,1.0,1.0,741.0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Executive Office of the President,Executive Office of the President,Washington,DC,dl.eop.cloudadmin@eop.gov
200,exim.gov,Export/import Bank Of The U.S.,https://exim.gov/,1.0,1.0,659.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Export/Import Bank of the U.S.,Export-Import Bank of the United States,Washington,DC,soc_alerts@exim.gov
403,accedeainternet.gov,Federal Communications Commission,http://accedeainternet.gov/,1.0,0.0,272.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,NSOC-monitor@fcc.gov
403,fcc.gov,Federal Communications Commission,http://fcc.gov/,1.0,0.0,512.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,nsoc-monitor@fcc.gov
500,tcis.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov
403,getinternet.gov,Federal Communications Commission,http://getinternet.gov/,1.0,0.0,701.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,Russell.A.Barnes@oa.eop.gov
200,affordableconnectivity.gov,Federal Communications Commission,https://affordableconnectivity.gov/,1.0,1.0,1727.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,[],Federal - Executive,Federal Communications Commission,Office of the Managing Director,Washington,DC,nsoc-monitor@fcc.gov
500,fdicconnect.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
500,fdicig.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
500,fdic.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
200,fca.gov,Farm Credit Administration,https://www.fca.gov/,1.0,1.0,3242.0,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Farm Credit Administration,Office of Information Technology,McLean,VA,security_vdp@fca.gov
200,acpbenefit.gov,Federal Communications Commission,https://www.affordableconnectivity.gov/,1.0,1.0,2283.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,[],Federal - Executive,Federal Communications Commission,Office of the Managing Director,Washington,DC,nsoc-monitor@fcc.gov
500,myfdic.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
200,fcsic.gov,Farm Credit Administration,https://www.fcsic.gov/,1.0,1.0,3446.0,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Farm Credit Administration,Farm Credit System Insurance Corporation,McLean,VA,securityvdp@fcsic.gov
500,fdicseguro.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
500,ofia.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
200,broadbandmap.gov,Federal Communications Commission,https://broadbandmap.fcc.gov/,1.0,1.0,2551.0,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,[],Federal - Executive,Federal Communications Commission,Federal Communications Commission,Washington,DC,nsoc-monitor@fcc.gov
500,treasuryecm.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov
200,fec.gov,Federal Election Commission,https://www.fec.gov/,1.0,1.0,1340.0,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,[],Federal - Executive,Federal Election Commission,Federal Election Commission,Washington,DC,FECSec@fec.gov
404,fhfaoig.gov,Federal Housing Finance Agency,http://fhfaoig.gov/,1.0,0.0,478.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Federal Housing Finance Agency,Federal Housing Finance Agency Office of Inspector General ,Washington,DC,ReportAbuse@fhfaoig.gov
500,mortgagetranslations.gov,Federal Housing Finance Agency,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Housing Finance Agency,Federal Housing Finance Agency,Washington,DC,domainsecurity@fhfa.gov
200,fhfa.gov,Federal Housing Finance Agency,https://www.fhfa.gov/,1.0,1.0,928.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[{'time': 1707924118913, 'status': 408, 'title': False, 'description': False, 'keywords': False, 'robots': False, 'viewport': False, 'canonical': False, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': False, 'ogDescription': False, 'ogUrl': False, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': False, 'twitterTitle': False, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Federal Housing Finance Agency,Federal Housing Finance Agency,Washington,DC,domainsecurity@fhfa.gov
200,fdicoig.gov,Federal Deposit Insurance Corporation,https://www.fdicoig.gov/,1.0,1.0,2068.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Washington,DC,NetworkOps@fdic.gov
500,economicinclusion.gov,Federal Deposit Insurance Corporation,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Federal Deposit Insurance Corporation,Federal Deposit Insurance Corporation,Arlington,VA,NetworkOps@fdic.gov
200,ferc.gov,Federal Energy Regulatory Commission,https://ferc.gov/,1.0,1.0,996.0,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,False,True,[],Federal - Executive,Federal Energy Regulatory Commission,Federal Energy Regulatory Commission,Washington,DC,soc@ferc.gov
500,twai.gov,Department Of The Treasury,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov
